-0.0178218	-0.0178218	12164	0.0	110.291	-0.0178218	12463	0.0	111.638	-0.0178218	49271	0.0	221.971	-0.0178218	15210	0.0	123.329	-0.0178218	47956	0.0	218.989	-0.0178218	14686	0.0	121.186	
-0.0168317	-0.0168317	14789	0.0	121.61	-0.0168317	14762	0.0	121.499	-0.0168317	55585	0.0	235.765	-0.0168317	17727	0.0	133.143	-0.0168317	54495	0.0	233.442	-0.0168317	17184	0.0	131.088	
-0.0158416	-0.0158416	18038	0.0	134.306	-0.0158416	17649	0.0	132.85	-0.0158416	64531	0.0	254.03	-0.0158416	20858	0.0	144.423	-0.0158416	63216	0.0	251.428	-0.0158416	20342	0.0	142.625	
-0.0148515	-0.0148515	22439	0.0	149.797	-0.0148515	21628	0.0	147.065	-0.0148515	74146	0.0	272.298	-0.0148515	24870	0.0	157.702	-0.0148515	72684	0.0	269.6	-0.0148515	24242	0.0	155.698	
-0.0138614	-0.0138614	28229	0.0	168.015	-0.0138614	26551	0.0	162.945	-0.0138614	87170	0.0	295.246	-0.0138614	30298	0.0	174.063	-0.0138614	85570	0.0	292.524	-0.0138614	29602	0.0	172.052	
-0.0128713	-0.0128713	36622	0.0	191.369	-0.0128713	34051	0.0	184.529	-0.0128713	103749	0.0	322.101	-0.0128713	37865	0.0	194.589	-0.0128713	101702	0.0	318.908	-0.0128713	36917	0.0	192.138	
-0.0118812	-0.0118812	47733	0.0	218.479	-0.0118812	44079	0.0	209.95	-0.0118812	126230	0.0	355.289	-0.0118812	47823	0.0	218.685	-0.0118812	124020	0.0	352.165	-0.0118812	47037	0.0	216.88	
-0.0108911	-0.0108911	64920	0.0	254.794	-0.0108911	59041	0.0	242.984	-0.0108911	156084	0.0	395.075	-0.0108911	62785	0.0	250.569	-0.0108911	153965	0.0	392.384	-0.0108911	61496	0.0	247.984	
-0.00990099	-0.00990099	90363	0.0	300.604	-0.00990099	82143	0.0	286.606	-0.00990099	198207	0.0	445.204	-0.00990099	84997	0.0	291.542	-0.00990099	194907	0.0	441.483	-0.00990099	83797	0.0	289.477	
-0.00891089	-0.00891089	130332	0.0	361.015	-0.00891089	118362	0.0	344.038	-0.00891089	257361	0.0	507.308	-0.00891089	119814	0.0	346.142	-0.00891089	254365	0.0	504.346	-0.00891089	118176	0.0	343.767	
-0.00792079	-0.00792079	195405	0.0	442.046	-0.00792079	179109	0.0	423.213	-0.00792079	348234	0.0	590.114	-0.00792079	177530	0.0	421.343	-0.00792079	344838	0.0	587.229	-0.00792079	175929	0.0	419.439	
-0.00693069	-0.00693069	305942	0.0	553.12	-0.00693069	285671	0.0	534.482	-0.00693069	486795	0.0	697.707	-0.00693069	278025	0.0	527.281	-0.00693069	482578	0.0	694.678	-0.00693069	275475	0.0	524.857	
-0.00594059	-0.00594059	501328	0.0	708.045	-0.00594059	480165	0.0	692.939	-0.00594059	707285	0.0	841.002	-0.00594059	458303	0.0	676.981	-0.00594059	702725	0.0	838.287	-0.00594059	455843	0.0	675.161	
-0.0049505	-0.0049505	853192	0.0	923.684	-0.0049505	840221	0.0	916.636	-0.0049505	1.06937e+06	0.0	1034.1	-0.0049505	797830	0.0	893.213	-0.0049505	1.06358e+06	0.0	1031.3	-0.0049505	794434	0.0	891.31	
-0.0039604	-0.0039604	1.50293e+06	0.0	1225.94	-0.0039604	1.52046e+06	0.0	1233.07	-0.0039604	1.67053e+06	0.0	1292.49	-0.0039604	1.44974e+06	0.0	1204.05	-0.0039604	1.66497e+06	0.0	1290.34	-0.0039604	1.44671e+06	0.0	1202.79	
-0.0029703	-0.0029703	2.67439e+06	0.0	1635.36	-0.0029703	2.77276e+06	0.0	1665.16	-0.0029703	2.64481e+06	0.0	1626.29	-0.0029703	2.66584e+06	0.0	1632.74	-0.0029703	2.63746e+06	0.0	1624.02	-0.0029703	2.66475e+06	0.0	1632.41	
-0.0019802	-0.0019802	4.58514e+06	0.0	2141.29	-0.0019802	4.83561e+06	0.0	2199	-0.0019802	4.08173e+06	0.0	2020.33	-0.0019802	4.70118e+06	0.0	2168.22	-0.0019802	4.07891e+06	0.0	2019.63	-0.0019802	4.70316e+06	0.0	2168.68	
-0.000990099	-0.000990099	6.94463e+06	0.0	2635.27	-0.000990099	7.39775e+06	0.0	2719.88	-0.000990099	5.74182e+06	0.0	2396.21	-0.000990099	7.25412e+06	0.0	2693.35	-0.000990099	5.7437e+06	0.0	2396.6	-0.000990099	7.26516e+06	0.0	2695.4	
-4.33681e-19	-4.33681e-19	8.23419e+06	0.0	2869.53	-4.33681e-19	8.71603e+06	0.0	2952.29	-4.33681e-19	6.66051e+06	0.0	2580.8	-4.33681e-19	8.62543e+06	0.0	2936.91	-4.33681e-19	6.67685e+06	0.0	2583.96	-4.33681e-19	8.64137e+06	0.0	2939.62	
0.000990099	0.000990099	7.13312e+06	0.0	2670.79	0.000990099	7.30051e+06	0.0	2701.95	0.000990099	5.98424e+06	0.0	2446.27	0.000990099	7.35603e+06	0.0	2712.2	0.000990099	6.0079e+06	0.0	2451.1	0.000990099	7.37013e+06	0.0	2714.8	
0.0019802	0.0019802	4.81233e+06	0.0	2193.7	0.0019802	4.72352e+06	0.0	2173.37	0.0019802	4.39983e+06	0.0	2097.58	0.0019802	4.78841e+06	0.0	2188.24	0.0019802	4.41496e+06	0.0	2101.18	0.0019802	4.7951e+06	0.0	2189.77	
0.0029703	0.0029703	2.84944e+06	0.0	1688.03	0.0029703	2.66589e+06	0.0	1632.76	0.0029703	2.92325e+06	0.0	1709.75	0.0029703	2.70717e+06	0.0	1645.35	0.0029703	2.93393e+06	0.0	1712.87	0.0029703	2.70879e+06	0.0	1645.84	
0.0039604	0.0039604	1.61018e+06	0.0	1268.93	0.0039604	1.42548e+06	0.0	1193.93	0.0039604	1.87183e+06	0.0	1368.15	0.0039604	1.44928e+06	0.0	1203.86	0.0039604	1.87943e+06	0.0	1370.92	0.0039604	1.44836e+06	0.0	1203.48	
0.0049505	0.0049505	914361	0.0	956.222	0.0049505	758856	0.0	871.123	0.0049505	1.2061e+06	0.0	1098.23	0.0049505	785943	0.0	886.534	0.0049505	1.21014e+06	0.0	1100.06	0.0049505	783075	0.0	884.915	
0.00594059	0.00594059	535020	0.0	731.451	0.00594059	414162	0.0	643.554	0.00594059	792977	0.0	890.493	0.00594059	442307	0.0	665.062	0.00594059	795477	0.0	891.895	0.00594059	440537	0.0	663.73	
0.00693069	0.00693069	327222	0.0	572.033	0.00693069	234640	0.0	484.397	0.00693069	540399	0.0	735.118	0.00693069	262185	0.0	512.04	0.00693069	541807	0.0	736.075	0.00693069	260236	0.0	510.133	
0.00792079	0.00792079	209126	0.0	457.303	0.00792079	138982	0.0	372.803	0.00792079	382928	0.0	618.812	0.00792079	164956	0.0	406.148	0.00792079	382630	0.0	618.571	0.00792079	163294	0.0	404.097	
0.00891089	0.00891089	140198	0.0	374.43	0.00891089	85257	0.0	291.988	0.00891089	279413	0.0	528.595	0.00891089	110150	0.0	331.889	0.00891089	279958	0.0	529.111	0.00891089	108456	0.0	329.327	
0.00990099	0.00990099	97680	0.0	312.538	0.00990099	55194	0.0	234.934	0.00990099	212225	0.0	460.679	0.00990099	77284	0.0	278	0.00990099	211105	0.0	459.462	0.00990099	75881	0.0	275.465	
0.0108911	0.0108911	71365	0.0	267.142	0.0108911	37219	0.0	192.922	0.0108911	165513	0.0	406.833	0.0108911	56096	0.0	236.846	0.0108911	164805	0.0	405.962	0.0108911	54918	0.0	234.346	
0.0118812	0.0118812	53359	0.0	230.996	0.0118812	25589	0.0	159.966	0.0118812	132342	0.0	363.788	0.0118812	42399	0.0	205.91	0.0118812	132010	0.0	363.332	0.0118812	41583	0.0	203.919	
0.0128713	0.0128713	41257	0.0	203.118	0.0128713	18582	0.0	136.316	0.0128713	109273	0.0	330.565	0.0128713	33410	0.0	182.784	0.0128713	108751	0.0	329.774	0.0128713	32652	0.0	180.699	
0.0138614	0.0138614	32740	0.0	180.942	0.0138614	13513	0.0	116.245	0.0138614	90338	0.0	300.563	0.0138614	26456	0.0	162.653	0.0138614	89496	0.0	299.159	0.0138614	25684	0.0	160.262	
0.0148515	0.0148515	26735	0.0	163.508	0.0148515	10264	0.0	101.311	0.0148515	77278	0.0	277.989	0.0148515	21663	0.0	147.184	0.0148515	76029	0.0	275.734	0.0148515	20894	0.0	144.548	
0.0158416	0.0158416	22408	0.0	149.693	0.0158416	7817	0.0	88.4138	0.0158416	66058	0.0	257.018	0.0158416	17964	0.0	134.03	0.0158416	65374	0.0	255.683	0.0158416	17450	0.0	132.098	
